Date,"Linux","Debian","Ubuntu","Red Hat Enterprise Linux","Windows XP","Windows 7","Windows 8","Windows 8.1","Windows Vista","Windows 10"
2024-09-13,3475,1077,1673,860,1570,1702,723,586,1003,2210
2024-09-14,3103,965,1347,419,1465,1711,744,583,965,1998
2024-09-15,3076,999,1415,371,1506,1753,800,623,1080,2033
2024-09-16,3864,1158,1853,940,1627,1791,841,611,1019,2378
2024-09-17,4433,1199,1767,994,1738,1795,818,601,1129,2305
2024-09-18,4836,1193,1727,921,1766,1925,861,636,1100,2370
2024-09-19,4195,1137,1785,936,1689,1927,873,646,1002,2408
2024-09-20,3757,1125,1430,773,1578,1751,826,616,1014,2094
2024-09-21,3150,862,1293,377,1456,1746,712,596,984,1935
2024-09-22,3156,922,1395,438,1398,1740,832,632,939,2113
2024-09-23,3809,1113,1915,892,1658,1891,887,623,1069,2365
2024-09-24,3896,1152,1890,965,1809,1770,788,650,1070,2284
2024-09-25,3868,1170,1727,996,1703,1752,922,698,1011,2341
2024-09-26,3779,1161,1778,992,1626,1767,835,610,982,2184
2024-09-27,3967,1209,1736,869,1649,1703,826,614,1166,2154
2024-09-28,3135,946,1465,460,1551,1695,815,663,925,2375
2024-09-29,3523,969,1315,427,1324,1533,743,599,900,2073
2024-09-30,3795,1094,1591,918,1660,1735,835,659,1044,2404
2024-10-01,3532,1142,1641,974,1651,1670,869,621,991,2607
2024-10-02,3680,1042,1573,916,1708,1730,907,675,1042,2628
2024-10-03,3551,1096,1568,912,1648,1794,932,718,1091,2590
2024-10-04,3640,1047,1563,820,1627,1733,798,652,971,2517
2024-10-05,3184,906,1416,381,1486,1588,718,566,986,2095
2024-10-06,3128,950,1395,429,1386,1522,726,554,938,2035
2024-10-07,3738,1120,1830,975,1586,1724,818,604,1068,2522
2024-10-08,3650,1091,1759,907,1690,2193,961,705,1037,2581
2024-10-09,3609,1218,1773,969,1733,2056,899,720,1063,2736
2024-10-10,3410,1194,1931,887,1659,1807,917,697,1056,2495
2024-10-11,3105,1121,1711,885,1672,1672,867,684,1042,2372
2024-10-12,2722,978,1552,396,1638,1612,781,611,979,2226
2024-10-13,2911,974,1515,406,1618,1594,876,704,986,2438
2024-10-14,3396,1187,1791,908,1915,1927,1073,790,1176,3130
2024-10-15,3644,1206,1813,949,1864,2120,1114,824,1170,3308
2024-10-16,3729,1181,1824,945,2378,2430,1234,920,1494,3177
2024-10-17,3469,1166,1794,949,2216,2210,1186,884,1377,2536
2024-10-18,3216,1118,1750,840,1805,1976,884,728,1089,2317
2024-10-19,2865,1020,1394,391,1550,1703,868,650,970,2211
2024-10-20,2856,970,1619,485,1549,1645,875,610,948,2148
2024-10-21,3524,1215,1778,954,1673,1914,895,683,1142,2549
2024-10-22,3608,1175,1801,1014,1803,2569,1028,749,1110,2825
2024-10-23,3706,1102,1643,946,1896,2100,935,740,1229,2770
2024-10-24,4212,1116,1685,929,1923,1823,916,707,1116,2409
2024-10-25,3750,1158,1543,876,12931,3208,1914,1586,2655,3537
2024-10-26,2950,892,1301,353,2109,1698,1067,665,1070,2259
2024-10-27,2876,939,1339,400,1794,1659,906,618,970,2110
2024-10-28,3379,1185,1641,891,1722,1632,886,625,975,2345
2024-10-29,3234,1110,1635,946,1769,1854,899,663,1078,2361
2024-10-30,3343,1157,1577,938,1596,1764,912,632,1007,2177
2024-10-31,3040,1075,1498,802,1533,1570,839,609,1022,2040
2024-11-01,3060,974,1426,712,1512,1607,878,624,1004,2257
2024-11-02,2864,952,1257,390,1617,1506,838,625,858,2158
2024-11-03,2955,893,1218,419,1543,1621,801,639,897,2107
2024-11-04,3476,1073,1666,954,1737,1863,941,674,1051,2490
2024-11-05,3515,1017,1602,930,1606,1708,859,596,975,2314
2024-11-06,3181,983,1478,869,1395,1554,711,521,844,2119
2024-11-07,3416,1016,1539,967,1476,1734,763,598,945,2372
2024-11-08,3163,992,1486,796,1543,1738,862,608,1021,2276
2024-11-09,2720,952,1292,415,1386,1634,757,552,918,2134
2024-11-10,2942,1078,1344,461,1493,1552,803,598,916,2155
2024-11-11,3413,1280,1689,939,1504,1676,835,579,905,2406
2024-11-12,3515,1316,1716,1141,1667,1805,1004,717,1061,2878
2024-11-13,3524,1195,1713,1110,1690,1893,964,712,1105,2903
2024-11-14,3555,1100,1588,1121,1679,1712,946,712,992,2638
2024-11-15,3337,1076,1588,874,1545,1704,941,627,972,2428
2024-11-16,2867,957,1254,431,1393,1601,857,656,921,2193
2024-11-17,2770,845,1235,439,1433,1554,822,660,968,2245
2024-11-18,3377,1110,1641,914,1695,2195,916,672,1048,2532
2024-11-19,3585,1144,1640,990,1658,2104,944,663,1059,2684
2024-11-20,3531,1160,1621,941,1687,1792,930,741,1110,2696
2024-11-21,3471,1103,1526,962,1658,1935,902,687,1059,2541
2024-11-22,3732,1036,1444,819,1629,1802,893,718,1027,2784
2024-11-23,2807,923,1182,430,1508,1699,863,677,990,2549
2024-11-24,2910,1012,1282,402,1475,1828,870,694,981,2605
2024-11-25,3422,1085,1514,990,1654,1745,894,686,1087,2764
2024-11-26,3308,1020,1507,889,1700,1832,907,709,1082,2598
2024-11-27,3442,1068,1564,844,1668,1662,823,616,1004,2573
2024-11-28,3389,1026,1516,755,1574,1608,827,645,961,2425
2024-11-29,3649,1070,1393,696,1490,1701,859,655,1013,2373
2024-11-30,3072,899,1231,393,1456,1654,792,591,928,2184
2024-12-01,2935,964,1334,367,1437,1750,800,611,907,2391
2024-12-02,3422,1076,1651,849,1619,1795,909,758,1044,2667
2024-12-03,3663,1086,1849,951,1590,1815,931,752,1064,2677
2024-12-04,3381,1087,1537,880,1636,1852,952,738,1154,2778
2024-12-05,3243,1069,1567,906,1677,1730,974,710,1040,2590
2024-12-06,3132,1009,1556,794,1538,1734,1004,693,1020,2519
2024-12-07,2767,947,1356,440,1359,1574,864,682,871,2222
2024-12-08,2696,914,1211,385,1325,1622,768,631,821,2090
2024-12-09,3591,1139,1532,814,1563,1761,877,709,1106,2535
2024-12-10,4365,1105,1560,893,1513,1758,905,746,928,2651
2024-12-11,3808,1101,1687,974,1600,1792,867,706,1037,2749
2024-12-12,3548,1053,1558,920,1580,1832,917,725,1034,2659
2024-12-13,3228,941,1372,761,1567,1680,883,676,982,2526
2024-12-14,2947,902,1163,439,1407,1581,803,653,829,3288
2024-12-15,2945,908,1248,427,1349,1642,865,691,968,2424
2024-12-16,3324,1101,1538,894,1562,1802,961,706,1012,2641
2024-12-17,3510,1091,1563,838,1653,1768,884,671,1011,2476
2024-12-18,3478,1067,1627,759,1588,1782,820,662,1004,2522
2024-12-19,3239,961,1537,773,1654,1830,894,655,1033,2401
2024-12-20,3101,889,1418,641,1450,1585,760,643,901,2245
2024-12-21,2877,913,1278,395,1301,1569,781,582,842,2206
2024-12-22,3047,916,1418,395,1350,1598,734,616,898,2128
2024-12-23,3228,967,1439,563,1393,1623,805,649,888,2307
2024-12-24,2885,911,1212,444,1323,1520,728,581,817,2130
2024-12-25,2830,821,1276,386,1300,1513,731,565,831,2153
2024-12-26,3146,992,1306,499,1426,1688,907,803,961,2318
2024-12-27,2850,1038,1313,477,1485,1671,907,1049,987,2372
2024-12-28,3014,938,1268,368,1386,1465,869,743,884,2096
2024-12-29,2854,932,1315,354,1333,1532,838,622,858,2259
2024-12-30,2870,972,1381,505,1420,1606,840,686,984,2297
2024-12-31,2758,831,1182,449,1316,1521,838,611,862,2158
2025-01-01,2686,897,1250,350,1328,1498,786,590,857,2221
2025-01-02,3507,1081,1589,717,1581,1709,876,757,1010,2689
2025-01-03,3315,1117,1513,756,1628,1723,951,710,1035,2619
2025-01-04,3138,1066,1425,396,1414,1656,794,607,987,2281
2025-01-05,2999,1029,1368,455,1458,1807,889,710,1060,2419
2025-01-06,3499,1236,1655,956,1579,1897,927,690,1056,2870
2025-01-07,3609,1299,1709,977,1716,2117,1022,779,1184,2996
2025-01-08,3811,1225,1707,998,1664,2158,949,718,1121,2834
2025-01-09,3817,1252,1705,1038,1618,1969,948,724,1154,2705
2025-01-10,3572,1136,1589,766,1558,1932,946,718,1005,2619
2025-01-11,3127,1037,1360,396,1580,1871,864,651,1022,2289
2025-01-12,3421,1014,1381,420,1563,1723,832,593,957,2309
2025-01-13,4144,1314,1763,946,1654,1915,947,680,1073,2706
2025-01-14,3857,1156,1686,944,1652,2044,970,738,1077,2722
2025-01-15,3720,1190,1646,948,1783,2217,1071,842,1255,3158
2025-01-16,3867,1225,1750,927,1928,2254,1051,809,1180,3050
2025-01-17,3571,1220,1659,826,1651,2139,975,789,1039,2732
2025-01-18,3173,970,1359,417,1596,1868,858,697,1007,2465
2025-01-19,3224,1012,1390,362,1468,1887,839,639,1038,2378
2025-01-20,3746,1163,1740,805,1619,1950,898,677,1096,2799
2025-01-21,3912,1229,1863,1021,1545,1945,900,712,1046,2489
2025-01-22,3964,1216,1786,989,1675,1956,876,706,1147,2548
2025-01-23,4576,1293,1957,1057,1850,2088,969,711,1268,2583
2025-01-24,3807,1139,1648,851,1684,1898,987,709,1145,2316
2025-01-25,3140,1032,1483,366,1498,1703,802,662,1007,2170
2025-01-26,3197,1005,1477,412,1489,1794,879,738,1051,2149
2025-01-27,4109,1109,1781,921,1646,1811,956,703,1092,2521
2025-01-28,4381,1145,1785,949,1713,1895,913,718,1254,2587
2025-01-29,4138,1187,1778,1000,1714,1897,966,730,1225,2652
2025-01-30,4205,1152,1615,986,1777,2005,1021,753,1727,2523
2025-01-31,3616,1262,1711,872,1702,1935,844,701,1385,2446
2025-02-01,3045,990,1435,458,1539,1710,839,643,1133,2270
2025-02-02,3225,1060,1496,429,1540,1685,848,676,1014,2235
2025-02-03,3715,1174,1804,951,1860,1855,957,699,1199,2568
2025-02-04,3690,1226,1786,1052,1725,1922,973,746,1155,2602
2025-02-05,3863,1213,1796,1023,1801,1944,949,717,1196,2658
2025-02-06,3666,1223,1676,1035,1724,2016,1047,758,1387,2637
2025-02-07,3708,1224,1535,875,2202,2264,1066,875,1663,2925
2025-02-08,4297,1092,1453,664,1622,1760,880,740,1076,2448
2025-02-09,3414,1105,1285,434,1582,1863,857,745,1049,2488
2025-02-10,3700,1262,1628,1107,1662,1827,911,728,1084,2654
2025-02-11,4002,1275,1651,1029,1700,1794,913,699,1166,2720
2025-02-12,3765,1183,1676,1040,1732,1813,852,679,1200,2724
2025-02-13,4050,1287,1890,1081,1903,2061,952,762,1247,2811
2025-02-14,3679,1151,1600,803,1544,1929,1000,778,1246,2735
2025-02-15,3180,1062,1345,443,1575,1743,939,654,1116,2468
2025-02-16,3510,1206,1389,469,1557,1806,918,680,1131,2376
2025-02-17,3880,1189,1702,880,1597,1816,944,666,1142,2441
2025-02-18,4000,1222,1720,1076,1677,1939,894,702,1188,2555
2025-02-19,4180,1409,1717,1096,1610,1956,939,751,1185,2654
2025-02-20,3846,1416,1744,1040,1703,1863,917,716,1198,2574
2025-02-21,3695,1226,1622,935,1727,1866,931,713,1191,2415
2025-02-22,3259,1078,1322,486,1572,1692,830,681,1169,2161
2025-02-23,3202,995,1332,421,1650,1563,819,690,1090,2149
2025-02-24,3755,1276,1664,1077,1832,1838,891,692,1135,2463
2025-02-25,3887,1207,1651,1080,1972,1900,878,688,1213,2784
2025-02-26,3926,1151,1591,995,1928,1959,1120,861,1362,2878
2025-02-27,4133,1181,1598,951,2336,2379,1333,1051,1510,3955
2025-02-28,4963,1059,1506,761,2105,2128,1277,940,1398,3187
2025-03-01,3759,991,1300,429,1631,1721,917,729,1059,2295
2025-03-02,3577,1072,1396,400,1691,1608,930,723,1224,2161
2025-03-03,4254,1272,1719,881,1738,1751,913,708,1183,2469
2025-03-04,3926,1217,1826,906,1632,1712,1029,766,1135,2369
2025-03-05,3840,1217,1757,861,1738,1629,874,730,1116,2362
2025-03-06,3780,1188,1663,865,1754,1673,806,666,1081,2215
2025-03-07,3625,1104,1465,807,1529,1640,851,625,1089,2160
2025-03-08,3023,1026,1275,426,1472,1607,776,589,990,2023
2025-03-09,3043,1076,1387,405,1399,1555,787,621,1001,2095
2025-03-10,4784,1178,1629,836,1522,1740,891,668,1038,2260
2025-03-11,3879,1076,1618,879,1752,1805,864,667,1068,2470
2025-03-12,3847,1201,1586,959,1810,1719,888,722,1139,2632
2025-03-13,3585,1186,1642,977,1814,1821,1040,754,1231,2513
2025-03-14,3194,1094,1512,706,1614,1582,876,681,1046,2234
2025-03-15,3033,1050,1295,349,1450,1505,780,647,934,2106
2025-03-16,3243,1107,1248,394,1790,1632,842,696,1164,2128
2025-03-17,3506,1208,1647,885,1863,1818,972,658,1136,2551
2025-03-18,3774,1227,1670,998,1648,1796,981,715,1200,2679
2025-03-19,3697,1236,1634,943,1718,1835,966,781,1103,2483
2025-03-20,3571,1064,1429,815,1726,1730,902,684,1190,2275
2025-03-21,3190,1049,1296,723,1800,1669,891,652,1114,2151
2025-03-22,2805,936,1180,388,1512,1519,804,646,1052,1892
2025-03-23,2819,1007,1227,391,1472,1540,848,684,1045,1904
2025-03-24,3241,1167,1521,874,1624,1639,928,671,1164,2160
2025-03-25,3272,1139,1561,930,1758,1730,979,718,1207,2331
2025-03-26,3354,1218,1509,875,1842,1751,951,693,1216,2332
2025-03-27,3322,1129,1529,887,1994,1771,1011,703,1480,2339
2025-03-28,3187,1051,1447,737,1719,1805,899,695,1384,2231
2025-03-29,3002,992,1257,399,1496,1573,778,667,1080,1955
2025-03-30,2973,1062,1275,373,1528,1712,861,755,1183,2220
2025-03-31,3163,1137,1489,806,1784,1742,891,712,1183,2274
2025-04-01,3247,1147,1596,880,1890,1767,961,734,1245,2328
2025-04-02,3412,1113,1477,838,1641,1645,903,642,1121,2280
2025-04-03,3375,1103,1481,876,1631,1614,902,679,1144,2151
2025-04-04,3724,991,1386,696,1544,1520,810,621,1089,1952
2025-04-05,2772,895,1153,345,1400,1421,814,657,939,1900
2025-04-06,3273,952,1237,415,1337,1467,779,609,848,1827
2025-04-07,3325,1063,1525,822,1749,1719,952,680,1052,2203
2025-04-08,3459,1133,1532,867,2142,1776,940,679,1144,2617
2025-04-09,3599,1028,1520,865,1740,1668,894,688,1071,2528
2025-04-10,3421,970,1478,805,1688,1731,955,675,1068,2419
2025-04-11,3140,1090,1469,794,1894,1790,1237,947,1274,2504
2025-04-12,2826,937,1196,395,1406,1424,812,701,1030,1858
2025-04-13,2680,967,1222,394,1369,1435,761,597,980,1798
2025-04-14,3133,1117,1568,779,1589,1640,930,681,1156,2216
2025-04-15,3178,1127,1588,883,1514,1623,883,625,1073,2121
2025-04-16,3181,1067,1423,860,1579,1548,758,614,991,2187
2025-04-17,3081,1111,1722,821,1460,1458,766,562,922,1992
2025-04-18,2816,968,1662,607,1454,1479,768,622,876,1960
2025-04-19,2637,891,1424,359,1326,1441,680,523,807,1770
2025-04-20,2487,968,1391,375,1315,1463,768,581,965,1921
2025-04-21,2699,1113,1540,623,1876,1671,861,660,1014,2094
2025-04-22,3064,1118,1663,815,1738,1932,1157,840,1144,2625
2025-04-23,3091,1110,1421,781,1516,1697,897,666,1094,2424
2025-04-24,3038,1036,1487,873,1555,1512,801,576,966,2098
2025-04-25,2875,1142,1434,742,1535,1500,796,574,974,1965
2025-04-26,2659,898,1157,418,1396,1525,753,578,915,1850
2025-04-27,3762,1033,1314,396,1398,1410,758,582,910,1859
2025-04-28,4169,1249,1731,832,1440,1518,822,598,927,2036
2025-04-29,3621,1174,1617,893,1562,1505,782,656,996,2261
2025-04-30,3476,1094,1514,895,1529,1533,788,627,991,2018
2025-05-01,2930,1001,1278,580,1405,1385,758,571,920,1910
2025-05-02,2912,1099,1225,625,1351,1309,614,523,904,1821
2025-05-03,2523,904,1157,376,1090,1245,644,513,792,1628
2025-05-04,2668,940,1195,375,1333,1299,717,557,838,1601
2025-05-05,3085,1157,1467,762,1426,1586,765,590,1031,2157
2025-05-06,3083,1251,1485,938,1532,1611,850,625,1091,2151
2025-05-07,3125,1103,1418,899,1575,1534,832,601,971,2105
2025-05-08,3158,1094,1337,845,1587,1573,819,646,1010,2080
2025-05-09,2896,1055,1307,708,1398,1468,785,584,927,1911
2025-05-10,2507,900,1240,360,1275,1258,728,555,814,1755
2025-05-11,2526,917,1118,398,1397,1305,714,597,910,1837
2025-05-12,2772,1075,1265,877,1527,1520,821,599,1038,2179
2025-05-13,2872,1105,1429,1040,1513,1505,874,673,1062,2406
2025-05-14,3071,1061,1480,1380,1536,1559,874,697,1053,2497
2025-05-15,2818,1002,1468,1123,1455,1536,783,611,1097,2189
2025-05-16,2732,987,1352,868,1438,1577,822,587,1063,1906
2025-05-17,2462,1003,1104,422,1296,1372,704,533,888,1694
2025-05-18,2424,960,1055,443,1367,1372,773,626,881,1795
2025-05-19,2751,1120,1367,1120,1575,1504,839,650,1021,1982
2025-05-20,2866,1148,1335,1258,1496,1467,842,644,1003,2030
2025-05-21,2821,1099,1343,1329,1519,1546,771,617,1045,1980
2025-05-22,2905,1139,1359,1205,1593,1512,825,645,1004,2086
2025-05-23,2613,1029,1349,890,1404,1375,749,533,921,1856
2025-05-24,2301,949,1140,490,1268,1333,703,546,858,1624
2025-05-25,2360,932,1066,444,1274,1222,733,550,850,1767
2025-05-26,2692,1051,1301,801,1443,1329,739,599,879,1898
2025-05-27,2856,1156,1386,974,1477,1436,764,632,965,2089
2025-05-28,2769,1069,1389,982,1519,1439,841,620,961,2036
2025-05-29,2740,1065,1555,840,1616,1450,802,637,1055,2301
2025-05-30,2606,969,1333,661,1386,1344,728,606,960,2037
2025-05-31,2275,865,1169,343,1219,1279,692,558,867,1737
2025-06-01,2226,878,1207,385,1175,1246,650,575,823,1687
2025-06-02,2682,980,1387,843,1344,1413,701,552,898,1915
2025-06-03,2799,1047,1395,847,1560,1504,806,617,1011,2145
2025-06-04,2841,1043,1402,894,1456,1446,781,576,1046,1816
2025-06-05,2569,1034,1168,779,1433,1520,750,574,1086,1844
2025-06-06,2429,988,1182,617,1298,1337,681,512,849,1740
2025-06-07,2201,1243,1027,334,1150,1132,619,447,765,1501
2025-06-08,2294,876,1026,322,1307,1230,670,475,877,1597
2025-06-09,2649,1059,1228,662,1518,1573,957,659,2316,1984
2025-06-10,2676,1153,1326,710,1863,2339,1363,894,5504,2392
2025-06-11,2744,1115,1447,752,1760,2033,1133,814,3524,2457
2025-06-12,2790,1065,1399,792,1639,1690,1046,764,2324,2160
2025-06-13,2565,1035,1142,682,1433,1562,747,556,1586,1876
2025-06-14,2286,894,989,337,1212,1424,744,560,1183,1771
2025-06-15,2496,970,1026,348,1207,1430,784,571,1214,1768
2025-06-16,2928,1020,1262,729,1374,1725,772,587,1377,1939
2025-06-17,3120,1062,1245,731,1397,1541,799,591,1270,1914
2025-06-18,2762,1069,1275,678,1367,1504,834,627,1099,1983
2025-06-19,2631,1067,1274,613,1314,1534,782,632,1106,1903
2025-06-20,2564,1026,1142,572,1294,1428,747,524,985,1816
2025-06-21,2365,922,1016,292,1376,1469,778,543,1146,1767
2025-06-22,2387,871,1065,340,1264,1244,743,487,990,1678
2025-06-23,2780,1153,1273,711,1288,1392,728,558,1010,1933
2025-06-24,2708,1069,1336,697,1327,1476,754,604,1070,1889
2025-06-25,2598,1018,1305,678,1405,1550,850,574,1078,2220
2025-06-26,2611,1052,1341,704,1439,1701,891,593,1105,2282
2025-06-27,2736,933,1328,589,1348,1607,818,601,1168,2144
2025-06-28,2317,825,1018,319,1360,1480,805,585,1015,1955
2025-06-29,2266,915,1046,330,1336,1490,749,582,1028,1795
2025-06-30,2609,1046,1240,688,1448,1511,837,619,1144,2095
2025-07-01,2586,948,1187,641,1370,1496,825,615,1003,2122
2025-07-02,2451,965,1208,719,1330,1501,721,566,1005,2012
2025-07-03,2505,913,1177,623,1236,1460,732,540,998,1868
2025-07-04,2617,945,1024,428,1252,1341,649,474,817,1747
2025-07-05,2335,817,1087,285,1216,1248,650,507,891,1662
2025-07-06,2129,887,924,316,1156,1316,687,537,777,1713
2025-07-07,2619,1015,1175,636,1391,1410,738,576,1028,2001
2025-07-08,3075,1041,1239,628,1500,1477,809,612,999,2135
2025-07-09,2971,1026,1317,748,1482,1603,889,669,1004,2230
2025-07-10,2734,994,1195,676,1338,1443,786,566,918,1930
2025-07-11,2478,897,1153,591,1237,1335,742,515,876,1656
2025-07-12,2361,810,1026,312,1128,1199,525,380,657,1380
2025-07-13,2378,887,1082,297,1150,1277,641,485,853,1453
2025-07-14,2604,1165,1288,656,1310,1434,738,552,913,1866
2025-07-15,2638,1087,1277,637,1316,1358,713,582,910,2012
2025-07-16,2714,1016,1273,715,1355,1358,695,494,899,1863
2025-07-17,2558,1011,1214,668,1329,1452,733,556,857,1860
2025-07-18,2556,1053,1128,612,1326,1389,739,546,908,1785
2025-07-19,2313,991,1143,294,1223,1234,626,479,822,1514
2025-07-20,2289,916,1100,333,1256,1296,704,526,808,1652
2025-07-21,2680,1140,1336,609,1403,1396,743,575,879,1944
2025-07-22,2664,1104,1359,656,1346,1444,740,565,998,2009
2025-07-23,2868,1144,1372,702,1410,1513,769,556,1065,2019
2025-07-24,2838,1115,1422,739,1474,1554,820,592,966,1968
2025-07-25,2638,1107,1267,542,1298,1379,752,634,968,1883
2025-07-26,2379,969,1139,345,1186,1291,701,517,868,1567
2025-07-27,2499,1056,1138,348,1256,1426,708,579,875,1826
2025-07-28,2907,1215,1429,686,1564,1508,759,573,983,2134
2025-07-29,2890,1271,1409,728,1596,1536,961,646,1070,2869
2025-07-30,2789,1086,1383,645,1491,1662,861,670,1086,2374
2025-07-31,2939,1157,1416,713,1433,1605,833,666,993,2165
2025-08-01,2698,1083,1427,566,1374,1553,806,580,949,2100
2025-08-02,2349,1070,1129,298,1181,1325,715,526,795,1665
2025-08-03,2624,1045,1129,353,1362,1432,768,607,874,1770
2025-08-04,2828,1173,1372,675,1433,1525,748,571,1035,2159
2025-08-05,2835,1333,1314,656,1473,1803,821,607,951,2079
2025-08-06,2875,1410,1340,689,1474,1614,846,572,1056,2099
2025-08-07,2926,1433,1390,713,1613,1632,884,656,1089,2211
2025-08-08,2668,1551,1302,599,1474,1498,730,595,986,2084
2025-08-09,2363,2544,1065,343,1233,1355,698,543,849,1629
2025-08-10,2881,2091,1209,370,1294,1367,775,594,871,1950
2025-08-11,2847,1869,1432,652,1593,1542,856,660,1017,2450
2025-08-12,2813,1687,1400,767,1615,1561,810,624,1028,2378
2025-08-13,3055,1714,1458,756,1501,1625,830,634,1023,2414
2025-08-14,3089,1596,1508,655,1530,1541,847,642,931,2213
2025-08-15,2926,1420,1284,494,1452,1537,762,609,979,2123
2025-08-16,2708,1515,1139,337,1300,1381,738,588,865,1910
2025-08-17,2578,1347,1166,333,1376,1417,828,686,857,1912
2025-08-18,3015,1524,1447,647,1532,1575,906,751,1098,2407
2025-08-19,3157,1287,1505,641,1494,1599,821,582,1062,2362
2025-08-20,2823,1294,1487,725,1505,1619,783,584,1050,2392
2025-08-21,3018,1244,1467,769,1602,1687,875,652,1086,2374
2025-08-22,2828,1374,1363,607,1509,1628,891,705,1035,2294
2025-08-23,2428,1063,1194,311,1437,1563,819,653,974,1998
2025-08-24,2448,1065,1259,296,1705,1631,874,696,1042,2088
2025-08-25,4540,1219,1541,712,1866,1762,1028,778,1155,2421
2025-08-26,3920,1297,1494,722,1710,1667,895,734,1148,2277
2025-08-27,3323,1178,1504,706,1609,1726,864,665,1099,2257
2025-08-28,3342,1246,1533,669,1522,1566,846,623,1018,2233
2025-08-29,3194,1201,1321,554,1530,1512,887,625,1028,2146
2025-08-30,2794,954,1245,318,1409,1442,757,534,835,1942
2025-08-31,2830,1026,1226,351,1392,1563,743,593,904,2039
2025-09-01,3323,1162,1444,566,1399,1425,766,585,984,2243
2025-09-02,3386,1287,1698,704,1573,1535,854,623,942,2311
2025-09-03,3557,1186,1844,736,1576,1619,965,644,989,2328
2025-09-04,3662,1222,1951,744,1475,1530,832,643,1004,2603
2025-09-05,3769,1227,1558,679,1451,1681,906,686,1099,2517
2025-09-06,3308,1087,1294,366,1266,1536,768,564,897,2160
2025-09-07,3208,1146,1344,354,1395,1666,825,572,865,2215
2025-09-08,3576,1306,1579,719,1535,1606,841,621,967,2494
2025-09-09,3404,1241,1577,834,1512,1679,926,621,1084,2579
2025-09-10,3355,1212,1479,761,1539,1740,964,672,1149,2595
2025-09-11,3113,1089,1426,704,1485,1548,853,612,921,2634
2025-09-12,3150,1070,1405,613,1465,1700,891,622,1015,2686
2025-09-13,2540,967,1096,355,1402,1511,807,675,975,2580
2025-09-14,2479,923,1130,358,1519,1583,886,722,1019,2393
2025-09-15,3227,1119,1439,688,1646,1718,976,718,1266,3041
2025-09-16,3250,1133,1480,728,1698,1956,1021,726,1668,3003
2025-09-17,4071,1258,1600,821,1838,1902,1109,836,1607,3159
2025-09-18,3541,1147,1499,765,1666,1773,1028,772,1324,2966
